#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2017-07-03 04:28:45
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2017-07-03 04:28:45 W3SVC368 SAFFRON 143.95.251.86 GET /robots.txt - 80 - 46.229.164.100 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - www.patang.in 404 0 2 128 203 140
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 74170 380 624
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/ui-bootstrap-tpls-2.5.0.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42470 396 328
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 4011 389 343
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/app.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1222 376 328
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/jquery-1.10.2.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42501 386 687
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/save/views/save.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1668 425 296
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1382 318 281
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1382 312 281
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1382 321 281
2017-07-03 17:59:09 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1382 320 281
2017-07-03 17:59:10 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff2 - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 404 3 50 1382 445 281
2017-07-03 17:59:10 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 200 0 0 23651 444 281
2017-07-03 18:05:05 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1382 401 390
2017-07-03 18:05:48 W3SVC368 SAFFRON 143.95.251.86 GET / - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 200 0 0 1214 378 406
2017-07-03 18:07:39 W3SVC368 SAFFRON 143.95.251.86 GET /api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 200 0 0 952 388 4499
2017-07-03 18:10:28 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/ - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 200 0 0 1088 434 531
2017-07-03 18:10:29 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 3402 386 359
2017-07-03 18:10:29 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/bootstrap.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 13354 382 578
2017-07-03 18:10:29 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/css/site.min.css - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 28229 394 937
2017-07-03 18:10:29 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 4033 389 281
2017-07-03 18:10:29 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 11674 388 750
2017-07-03 18:10:30 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/app.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1242 376 328
2017-07-03 18:10:30 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/jquery-1.10.2.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42524 386 1390
2017-07-03 18:10:30 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/ui-bootstrap-tpls-2.5.0.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42492 396 999
2017-07-03 18:10:31 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 74193 380 1859
2017-07-03 18:10:31 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/save/views/save.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1691 425 578
2017-07-03 18:10:31 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 312 499
2017-07-03 18:10:31 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 318 281
2017-07-03 18:10:32 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 320 312
2017-07-03 18:10:32 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 321 312
2017-07-03 18:10:32 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff2 - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 404 3 50 1405 445 281
2017-07-03 18:10:33 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 200 0 0 23675 444 1093
2017-07-03 18:10:55 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/css/site.min.css - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 304 0 0 165 437 390
2017-07-03 18:10:55 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 312 328
2017-07-03 18:10:55 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 318 328
2017-07-03 18:10:55 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 320 328
2017-07-03 18:10:55 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 321 375
2017-07-03 18:11:02 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/home/views/home.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 888 425 343
2017-07-03 18:11:10 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/ - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 200 0 0 1088 434 328
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/bootstrap.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 13354 382 359
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 3402 386 390
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 11674 388 406
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/css/site.min.css - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 28229 394 796
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 4033 389 437
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/app.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1242 376 390
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/jquery-1.10.2.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42524 386 1187
2017-07-03 18:11:11 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/ui-bootstrap-tpls-2.5.0.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42492 396 734
2017-07-03 18:11:12 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 74193 380 1843
2017-07-03 18:11:12 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 312 343
2017-07-03 18:11:13 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/home/views/home.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 888 425 468
2017-07-03 18:11:13 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 318 375
2017-07-03 18:11:13 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 321 359
2017-07-03 18:11:13 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 320 406
2017-07-03 18:12:03 W3SVC368 SAFFRON 143.95.251.86 GET /api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://localhost:1001/PlumsailTest/ patang.in 500 0 0 313 426 390
2017-07-03 18:12:07 W3SVC368 SAFFRON 143.95.251.86 GET /api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://localhost:1001/PlumsailTest/ patang.in 500 0 0 313 426 406
2017-07-03 18:13:19 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/ - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 200 0 0 1088 434 468
2017-07-03 18:13:20 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 3401 386 343
2017-07-03 18:13:20 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/css/site.min.css - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 28228 394 984
2017-07-03 18:13:20 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 4032 389 390
2017-07-03 18:13:20 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/bootstrap.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 13353 382 796
2017-07-03 18:13:20 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 11673 388 734
2017-07-03 18:13:21 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/app.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1239 376 359
2017-07-03 18:13:21 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/jquery-1.10.2.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42523 386 1468
2017-07-03 18:13:21 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/ui-bootstrap-tpls-2.5.0.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 42492 396 1109
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 74192 380 2187
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/home/views/home.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 888 425 343
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-route.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 318 375
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 312 375
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-animate.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 320 375
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/js/angular-sanitize.min.js.map - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 - patang.in 404 0 2 1405 321 375
2017-07-03 18:13:22 W3SVC368 SAFFRON 143.95.251.86 GET /api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 952 390 390
2017-07-03 18:13:27 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/app/modules/save/views/save.html - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 200 0 0 1690 425 499
2017-07-03 18:13:27 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff2 - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 404 3 64 1340 445 343
2017-07-03 18:13:28 W3SVC368 SAFFRON 143.95.251.86 GET /PlumsailTest/fonts/glyphicons-halflings-regular.woff - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/css/site.min.css patang.in 200 0 0 23675 444 843
2017-07-03 18:13:45 W3SVC368 SAFFRON 143.95.251.86 POST /api/object - 80 - 45.126.144.81 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.115+Safari/537.36 http://patang.in/PlumsailTest/ patang.in 500 0 0 313 662 484
